Date,Name,NBA ID,ESPN ID,Yahoo ID
Thu Jan 13 2022 17:30:00 GMT-0700 (Mountain Standard Time),GoldenStateWarriors_at_MilwaukeeBucks_2022-01-13,0022100627,401360446,golden-state-warriors-milwaukee-bucks-2022011315
Thu Jan 13 2022 18:00:00 GMT-0700 (Mountain Standard Time),MinnesotaTimberwolves_at_MemphisGrizzlies_2022-01-13,0022100628,401360447,minnesota-timberwolves-memphis-grizzlies-2022011329
Thu Jan 13 2022 18:00:00 GMT-0700 (Mountain Standard Time),LosAngelesClippers_at_NewOrleansPelicans_2022-01-13,0022100629,401360448,los-angeles-clippers-new-orleans-pelicans-2022011303
Thu Jan 13 2022 18:30:00 GMT-0700 (Mountain Standard Time),OklahomaCityThunder_at_BrooklynNets_2022-01-13,0022100630,401360449,oklahoma-city-thunder-brooklyn-nets-2022011317
Thu Jan 13 2022 20:00:00 GMT-0700 (Mountain Standard Time),PortlandTrailBlazers_at_DenverNuggets_2022-01-13,0022100631,401360450,portland-trail-blazers-denver-nuggets-2022011307
Fri Jan 14 2022 17:00:00 GMT-0700 (Mountain Standard Time),OrlandoMagic_at_CharlotteHornets_2022-01-14,0022100632,401360451,orlando-magic-charlotte-hornets-2022011430
Fri Jan 14 2022 17:00:00 GMT-0700 (Mountain Standard Time),TorontoRaptors_at_DetroitPistons_2022-01-14,0022100633,401360452,toronto-raptors-detroit-pistons-2022011408
Fri Jan 14 2022 17:00:00 GMT-0700 (Mountain Standard Time),PhoenixSuns_at_IndianaPacers_2022-01-14,0022100634,401360453,phoenix-suns-indiana-pacers-2022011411
Fri Jan 14 2022 17:30:00 GMT-0700 (Mountain Standard Time),BostonCeltics_at_Philadelphia76ers_2022-01-14,0022100635,401360454,boston-celtics-philadelphia-76ers-2022011420
Fri Jan 14 2022 18:00:00 GMT-0700 (Mountain Standard Time),AtlantaHawks_at_MiamiHeat_2022-01-14,0022100636,401360455,atlanta-hawks-miami-heat-2022011414
Fri Jan 14 2022 18:00:00 GMT-0700 (Mountain Standard Time),GoldenStateWarriors_at_ChicagoBulls_2022-01-14,0022100637,401360456,golden-state-warriors-chicago-bulls-2022011404
Fri Jan 14 2022 18:30:00 GMT-0700 (Mountain Standard Time),ClevelandCavaliers_at_SanAntonioSpurs_2022-01-14,0022100638,401360457,cleveland-cavaliers-san-antonio-spurs-2022011424
Fri Jan 14 2022 20:00:00 GMT-0700 (Mountain Standard Time),DallasMavericks_at_MemphisGrizzlies_2022-01-14,0022100639,401360458,dallas-mavericks-memphis-grizzlies-2022011429
Fri Jan 14 2022 20:00:00 GMT-0700 (Mountain Standard Time),HoustonRockets_at_SacramentoKings_2022-01-14,0022100640,401360459,houston-rockets-sacramento-kings-2022011423
Sat Jan 15 2022 16:30:00 GMT-0700 (Mountain Standard Time),TorontoRaptors_at_MilwaukeeBucks_2022-01-15,0022100641,401360460,toronto-raptors-milwaukee-bucks-2022011515
Sat Jan 15 2022 17:00:00 GMT-0700 (Mountain Standard Time),PortlandTrailBlazers_at_WashingtonWizards_2022-01-15,0022100642,401360461,portland-trail-blazers-washington-wizards-2022011527
Sat Jan 15 2022 17:30:00 GMT-0700 (Mountain Standard Time),NewYorkKnicks_at_AtlantaHawks_2022-01-15,0022100643,401360462,new-york-knicks-atlanta-hawks-2022011501
Sat Jan 15 2022 17:30:00 GMT-0700 (Mountain Standard Time),NewOrleansPelicans_at_BrooklynNets_2022-01-15,0022100644,401360463,new-orleans-pelicans-brooklyn-nets-2022011517
Sat Jan 15 2022 18:00:00 GMT-0700 (Mountain Standard Time),Philadelphia76ers_at_MiamiHeat_2022-01-15,0022100645,401360464,philadelphia-76ers-miami-heat-2022011514
Sat Jan 15 2022 18:00:00 GMT-0700 (Mountain Standard Time),ClevelandCavaliers_at_OklahomaCityThunder_2022-01-15,0022100646,401360465,cleveland-cavaliers-oklahoma-city-thunder-2022011525
Sat Jan 15 2022 18:30:00 GMT-0700 (Mountain Standard Time),ChicagoBulls_at_BostonCeltics_2022-01-15,0022100647,401360466,chicago-bulls-boston-celtics-2022011502
Sat Jan 15 2022 18:30:00 GMT-0700 (Mountain Standard Time),LosAngelesClippers_at_SanAntonioSpurs_2022-01-15,0022100648,401360467,los-angeles-clippers-san-antonio-spurs-2022011524
Sat Jan 15 2022 19:00:00 GMT-0700 (Mountain Standard Time),LosAngelesLakers_at_DenverNuggets_2022-01-15,0022100649,401360468,los-angeles-lakers-denver-nuggets-2022011507
Sat Jan 15 2022 19:30:00 GMT-0700 (Mountain Standard Time),OrlandoMagic_at_DallasMavericks_2022-01-15,0022100650,401360469,orlando-magic-dallas-mavericks-2022011506
Sun Jan 16 2022 16:00:00 GMT-0700 (Mountain Standard Time),HoustonRockets_at_SacramentoKings_2022-01-16,0022100651,401360470,houston-rockets-sacramento-kings-2022011623
Sun Jan 16 2022 18:00:00 GMT-0700 (Mountain Standard Time),GoldenStateWarriors_at_MinnesotaTimberwolves_2022-01-16,0022100652,401360471,golden-state-warriors-minnesota-timberwolves-2022011616
Sun Jan 16 2022 18:00:00 GMT-0700 (Mountain Standard Time),UtahJazz_at_DenverNuggets_2022-01-16,0022100653,401360472,utah-jazz-denver-nuggets-2022011607
Mon Jan 17 2022 10:30:00 GMT-0700 (Mountain Standard Time),NewOrleansPelicans_at_BostonCeltics_2022-01-17,0022100654,401360473,new-orleans-pelicans-boston-celtics-2022011702
Mon Jan 17 2022 11:00:00 GMT-0700 (Mountain Standard Time),CharlotteHornets_at_NewYorkKnicks_2022-01-17,0022100655,401360474,charlotte-hornets-new-york-knicks-2022011718
Mon Jan 17 2022 12:00:00 GMT-0700 (Mountain Standard Time),Philadelphia76ers_at_WashingtonWizards_2022-01-17,0022100656,401360475,philadelphia-76ers-washington-wizards-2022011727
Mon Jan 17 2022 13:00:00 GMT-0700 (Mountain Standard Time),BrooklynNets_at_ClevelandCavaliers_2022-01-17,0022100657,401360476,brooklyn-nets-cleveland-cavaliers-2022011705
Mon Jan 17 2022 13:30:00 GMT-0700 (Mountain Standard Time),ChicagoBulls_at_MemphisGrizzlies_2022-01-17,0022100658,401360477,chicago-bulls-memphis-grizzlies-2022011729
Mon Jan 17 2022 13:30:00 GMT-0700 (Mountain Standard Time),IndianaPacers_at_LosAngelesClippers_2022-01-17,0022100659,401360478,indiana-pacers-los-angeles-clippers-2022011712
Mon Jan 17 2022 16:00:00 GMT-0700 (Mountain Standard Time),MilwaukeeBucks_at_AtlantaHawks_2022-01-17,0022100660,401360479,milwaukee-bucks-atlanta-hawks-2022011701
Mon Jan 17 2022 17:00:00 GMT-0700 (Mountain Standard Time),PortlandTrailBlazers_at_OrlandoMagic_2022-01-17,0022100661,401360480,portland-trail-blazers-orlando-magic-2022011719
Mon Jan 17 2022 17:30:00 GMT-0700 (Mountain Standard Time),TorontoRaptors_at_MiamiHeat_2022-01-17,0022100662,401360481,toronto-raptors-miami-heat-2022011714
Mon Jan 17 2022 18:30:00 GMT-0700 (Mountain Standard Time),OklahomaCityThunder_at_DallasMavericks_2022-01-17,0022100663,401360482,oklahoma-city-thunder-dallas-mavericks-2022011706
Mon Jan 17 2022 18:30:00 GMT-0700 (Mountain Standard Time),PhoenixSuns_at_SanAntonioSpurs_2022-01-17,0022100664,401360483,phoenix-suns-san-antonio-spurs-2022011724
Mon Jan 17 2022 20:30:00 GMT-0700 (Mountain Standard Time),UtahJazz_at_LosAngelesLakers_2022-01-17,0022100665,401360484,utah-jazz-los-angeles-lakers-2022011713
Tue Jan 18 2022 17:30:00 GMT-0700 (Mountain Standard Time),MinnesotaTimberwolves_at_NewYorkKnicks_2022-01-18,0022100666,401360485,minnesota-timberwolves-new-york-knicks-2022011818
Tue Jan 18 2022 20:00:00 GMT-0700 (Mountain Standard Time),DetroitPistons_at_GoldenStateWarriors_2022-01-18,0022100667,401360486,detroit-pistons-golden-state-warriors-2022011809
Wed Jan 19 2022 17:00:00 GMT-0700 (Mountain Standard Time),OrlandoMagic_at_Philadelphia76ers_2022-01-19,0022100668,401360487,orlando-magic-philadelphia-76ers-2022011920
Wed Jan 19 2022 17:00:00 GMT-0700 (Mountain Standard Time),BrooklynNets_at_WashingtonWizards_2022-01-19,0022100669,401360488,brooklyn-nets-washington-wizards-2022011927
Wed Jan 19 2022 17:30:00 GMT-0700 (Mountain Standard Time),MinnesotaTimberwolves_at_AtlantaHawks_2022-01-19,0022100670,401360489,minnesota-timberwolves-atlanta-hawks-2022011901
Wed Jan 19 2022 17:30:00 GMT-0700 (Mountain Standard Time),CharlotteHornets_at_BostonCeltics_2022-01-19,0022100671,401360490,charlotte-hornets-boston-celtics-2022011902
Wed Jan 19 2022 17:30:00 GMT-0700 (Mountain Standard Time),PortlandTrailBlazers_at_MiamiHeat_2022-01-19,0022100672,401360491,portland-trail-blazers-miami-heat-2022011914
Wed Jan 19 2022 18:00:00 GMT-0700 (Mountain Standard Time),ClevelandCavaliers_at_ChicagoBulls_2022-01-19,0022100673,401360492,cleveland-cavaliers-chicago-bulls-2022011904
Wed Jan 19 2022 18:00:00 GMT-0700 (Mountain Standard Time),MemphisGrizzlies_at_MilwaukeeBucks_2022-01-19,0022100674,401360493,memphis-grizzlies-milwaukee-bucks-2022011915
Wed Jan 19 2022 18:30:00 GMT-0700 (Mountain Standard Time),TorontoRaptors_at_DallasMavericks_2022-01-19,0022100675,401360494,toronto-raptors-dallas-mavericks-2022011906
Wed Jan 19 2022 18:30:00 GMT-0700 (Mountain Standard Time),OklahomaCityThunder_at_SanAntonioSpurs_2022-01-19,0022100676,401360495,oklahoma-city-thunder-san-antonio-spurs-2022011924
Wed Jan 19 2022 19:00:00 GMT-0700 (Mountain Standard Time),HoustonRockets_at_UtahJazz_2022-01-19,0022100677,401360496,houston-rockets-utah-jazz-2022011926
Wed Jan 19 2022 20:00:00 GMT-0700 (Mountain Standard Time),LosAngelesClippers_at_DenverNuggets_2022-01-19,0022100678,401360497,los-angeles-clippers-denver-nuggets-2022011907
Wed Jan 19 2022 20:00:00 GMT-0700 (Mountain Standard Time),DetroitPistons_at_SacramentoKings_2022-01-19,0022100679,401360498,detroit-pistons-sacramento-kings-2022011923
Wed Jan 19 2022 20:30:00 GMT-0700 (Mountain Standard Time),IndianaPacers_at_LosAngelesLakers_2022-01-19,0022100680,401360499,indiana-pacers-los-angeles-lakers-2022011913
Thu Jan 20 2022 17:30:00 GMT-0700 (Mountain Standard Time),NewOrleansPelicans_at_NewYorkKnicks_2022-01-20,0022100681,401360500,new-orleans-pelicans-new-york-knicks-2022012018
Thu Jan 20 2022 20:00:00 GMT-0700 (Mountain Standard Time),PhoenixSuns_at_DallasMavericks_2022-01-20,0022100682,401360501,phoenix-suns-dallas-mavericks-2022012006
Thu Jan 20 2022 20:00:00 GMT-0700 (Mountain Standard Time),IndianaPacers_at_GoldenStateWarriors_2022-01-20,0022100683,401360502,indiana-pacers-golden-state-warriors-2022012009
Fri Jan 21 2022 17:00:00 GMT-0700 (Mountain Standard Time),OklahomaCityThunder_at_CharlotteHornets_2022-01-21,0022100684,401360503,oklahoma-city-thunder-charlotte-hornets-2022012130
Fri Jan 21 2022 17:00:00 GMT-0700 (Mountain Standard Time),LosAngelesLakers_at_OrlandoMagic_2022-01-21,0022100685,401360504,los-angeles-lakers-orlando-magic-2022012119
Fri Jan 21 2022 17:00:00 GMT-0700 (Mountain Standard Time),LosAngelesClippers_at_Philadelphia76ers_2022-01-21,0022100686,401360505,los-angeles-clippers-philadelphia-76ers-2022012120
Fri Jan 21 2022 17:30:00 GMT-0700 (Mountain Standard Time),MiamiHeat_at_AtlantaHawks_2022-01-21,0022100687,401360506,miami-heat-atlanta-hawks-2022012101
Fri Jan 21 2022 17:30:00 GMT-0700 (Mountain Standard Time),PortlandTrailBlazers_at_BostonCeltics_2022-01-21,0022100688,401360507,portland-trail-blazers-boston-celtics-2022012102
Fri Jan 21 2022 18:00:00 GMT-0700 (Mountain Standard Time),TorontoRaptors_at_WashingtonWizards_2022-01-21,0022100689,401360508,toronto-raptors-washington-wizards-2022012127
Fri Jan 21 2022 18:00:00 GMT-0700 (Mountain Standard Time),ChicagoBulls_at_MilwaukeeBucks_2022-01-21,0022100690,401360509,chicago-bulls-milwaukee-bucks-2022012115
Fri Jan 21 2022 18:30:00 GMT-0700 (Mountain Standard Time),BrooklynNets_at_SanAntonioSpurs_2022-01-21,0022100691,401360510,brooklyn-nets-san-antonio-spurs-2022012124
Fri Jan 21 2022 19:00:00 GMT-0700 (Mountain Standard Time),MemphisGrizzlies_at_DenverNuggets_2022-01-21,0022100692,401360511,memphis-grizzlies-denver-nuggets-2022012107
Fri Jan 21 2022 19:00:00 GMT-0700 (Mountain Standard Time),DetroitPistons_at_UtahJazz_2022-01-21,0022100693,401360512,detroit-pistons-utah-jazz-2022012126
Fri Jan 21 2022 20:00:00 GMT-0700 (Mountain Standard Time),HoustonRockets_at_GoldenStateWarriors_2022-01-21,0022100694,401360513,houston-rockets-golden-state-warriors-2022012109
Sat Jan 22 2022 18:00:00 GMT-0700 (Mountain Standard Time),OklahomaCityThunder_at_ClevelandCavaliers_2022-01-22,0022100695,401360514,oklahoma-city-thunder-cleveland-cavaliers-2022012205
Sat Jan 22 2022 18:00:00 GMT-0700 (Mountain Standard Time),SacramentoKings_at_MilwaukeeBucks_2022-01-22,0022100696,401360515,sacramento-kings-milwaukee-bucks-2022012215
Sat Jan 22 2022 19:00:00 GMT-0700 (Mountain Standard Time),IndianaPacers_at_PhoenixSuns_2022-01-22,0022100697,401360516,indiana-pacers-phoenix-suns-2022012221
Sun Jan 23 2022 11:00:00 GMT-0700 (Mountain Standard Time),LosAngelesClippers_at_NewYorkKnicks_2022-01-23,0022100698,401360517,los-angeles-clippers-new-york-knicks-2022012318
Sun Jan 23 2022 13:30:00 GMT-0700 (Mountain Standard Time),BostonCeltics_at_WashingtonWizards_2022-01-23,0022100699,401360518,boston-celtics-washington-wizards-2022012327
Sun Jan 23 2022 16:00:00 GMT-0700 (Mountain Standard Time),LosAngelesLakers_at_MiamiHeat_2022-01-23,0022100700,401360519,los-angeles-lakers-miami-heat-2022012314
Sun Jan 23 2022 16:00:00 GMT-0700 (Mountain Standard Time),ChicagoBulls_at_OrlandoMagic_2022-01-23,0022100701,401360520,chicago-bulls-orlando-magic-2022012319
Sun Jan 23 2022 16:00:00 GMT-0700 (Mountain Standard Time),PortlandTrailBlazers_at_TorontoRaptors_2022-01-23,0022100702,401360521,portland-trail-blazers-toronto-raptors-2022012328
Sun Jan 23 2022 17:00:00 GMT-0700 (Mountain Standard Time),AtlantaHawks_at_CharlotteHornets_2022-01-23,0022100703,401360522,atlanta-hawks-charlotte-hornets-2022012330
Sun Jan 23 2022 17:00:00 GMT-0700 (Mountain Standard Time),Philadelphia76ers_at_SanAntonioSpurs_2022-01-23,0022100704,401360523,philadelphia-76ers-san-antonio-spurs-2022012324
Sun Jan 23 2022 17:30:00 GMT-0700 (Mountain Standard Time),MemphisGrizzlies_at_DallasMavericks_2022-01-23,0022100705,401360524,memphis-grizzlies-dallas-mavericks-2022012306
Sun Jan 23 2022 18:00:00 GMT-0700 (Mountain Standard Time),BrooklynNets_at_MinnesotaTimberwolves_2022-01-23,0022100706,401360525,brooklyn-nets-minnesota-timberwolves-2022012316
Sun Jan 23 2022 18:00:00 GMT-0700 (Mountain Standard Time),DetroitPistons_at_DenverNuggets_2022-01-23,0022100707,401360526,detroit-pistons-denver-nuggets-2022012307
Sun Jan 23 2022 18:30:00 GMT-0700 (Mountain Standard Time),UtahJazz_at_GoldenStateWarriors_2022-01-23,0022100708,401360527,utah-jazz-golden-state-warriors-2022012309
Mon Jan 24 2022 17:00:00 GMT-0700 (Mountain Standard Time),NewYorkKnicks_at_ClevelandCavaliers_2022-01-24,0022100709,401360528,new-york-knicks-cleveland-cavaliers-2022012405
Mon Jan 24 2022 17:30:00 GMT-0700 (Mountain Standard Time),ChicagoBulls_at_AtlantaHawks_2022-01-24,0022100710,401360529,chicago-bulls-atlanta-hawks-2022012401
Mon Jan 24 2022 18:00:00 GMT-0700 (Mountain Standard Time),Philadelphia76ers_at_HoustonRockets_2022-01-24,0022100711,401360530,philadelphia-76ers-houston-rockets-2022012410
Mon Jan 24 2022 18:00:00 GMT-0700 (Mountain Standard Time),IndianaPacers_at_NewOrleansPelicans_2022-01-24,0022100712,401360531,indiana-pacers-new-orleans-pelicans-2022012403
Mon Jan 24 2022 19:00:00 GMT-0700 (Mountain Standard Time),UtahJazz_at_PhoenixSuns_2022-01-24,0022100713,401360532,utah-jazz-phoenix-suns-2022012421
Tue Jan 25 2022 17:00:00 GMT-0700 (Mountain Standard Time),DenverNuggets_at_DetroitPistons_2022-01-25,0022100714,401360533,denver-nuggets-detroit-pistons-2022012508
Tue Jan 25 2022 17:00:00 GMT-0700 (Mountain Standard Time),CharlotteHornets_at_TorontoRaptors_2022-01-25,0022100715,401360534,charlotte-hornets-toronto-raptors-2022012528
Tue Jan 25 2022 17:00:00 GMT-0700 (Mountain Standard Time),LosAngelesClippers_at_WashingtonWizards_2022-01-25,0022100716,401360535,los-angeles-clippers-washington-wizards-2022012527
Tue Jan 25 2022 17:30:00 GMT-0700 (Mountain Standard Time),SacramentoKings_at_BostonCeltics_2022-01-25,0022100717,401360536,sacramento-kings-boston-celtics-2022012502
Tue Jan 25 2022 17:30:00 GMT-0700 (Mountain Standard Time),LosAngelesLakers_at_BrooklynNets_2022-01-25,0022100718,401360537,los-angeles-lakers-brooklyn-nets-2022012517
Tue Jan 25 2022 18:00:00 GMT-0700 (Mountain Standard Time),SanAntonioSpurs_at_HoustonRockets_2022-01-25,0022100719,401360538,san-antonio-spurs-houston-rockets-2022012510
Tue Jan 25 2022 20:00:00 GMT-0700 (Mountain Standard Time),DallasMavericks_at_GoldenStateWarriors_2022-01-25,0022100720,401360539,dallas-mavericks-golden-state-warriors-2022012509
Tue Jan 25 2022 20:00:00 GMT-0700 (Mountain Standard Time),MinnesotaTimberwolves_at_PortlandTrailBlazers_2022-01-25,0022100721,401360540,minnesota-timberwolves-portland-trail-blazers-2022012522
Wed Jan 26 2022 17:00:00 GMT-0700 (Mountain Standard Time),MilwaukeeBucks_at_ClevelandCavaliers_2022-01-26,0022100722,401360541,milwaukee-bucks-cleveland-cavaliers-2022012605
Wed Jan 26 2022 17:00:00 GMT-0700 (Mountain Standard Time),CharlotteHornets_at_IndianaPacers_2022-01-26,0022100723,401360542,charlotte-hornets-indiana-pacers-2022012611
Wed Jan 26 2022 17:00:00 GMT-0700 (Mountain Standard Time),LosAngelesClippers_at_OrlandoMagic_2022-01-26,0022100724,401360543,los-angeles-clippers-orlando-magic-2022012619
Wed Jan 26 2022 17:30:00 GMT-0700 (Mountain Standard Time),SacramentoKings_at_AtlantaHawks_2022-01-26,0022100725,401360544,sacramento-kings-atlanta-hawks-2022012601
Wed Jan 26 2022 17:30:00 GMT-0700 (Mountain Standard Time),TorontoRaptors_at_BrooklynNets_2022-01-26,0022100726,401360545,toronto-raptors-brooklyn-nets-2022012617
Wed Jan 26 2022 17:30:00 GMT-0700 (Mountain Standard Time),NewYorkKnicks_at_MiamiHeat_2022-01-26,0022100727,401360546,new-york-knicks-miami-heat-2022012614
Wed Jan 26 2022 17:30:00 GMT-0700 (Mountain Standard Time),MemphisGrizzlies_at_SanAntonioSpurs_2022-01-26,0022100728,401360547,memphis-grizzlies-san-antonio-spurs-2022012624
Wed Jan 26 2022 18:00:00 GMT-0700 (Mountain Standard Time),DenverNuggets_at_NewOrleansPelicans_2022-01-26,0022100729,401360548,denver-nuggets-new-orleans-pelicans-2022012603
Wed Jan 26 2022 18:00:00 GMT-0700 (Mountain Standard Time),ChicagoBulls_at_OklahomaCityThunder_2022-01-26,0022100730,401360549,chicago-bulls-oklahoma-city-thunder-2022012625
Wed Jan 26 2022 20:00:00 GMT-0700 (Mountain Standard Time),PhoenixSuns_at_UtahJazz_2022-01-26,0022100731,401360550,phoenix-suns-utah-jazz-2022012626
Wed Jan 26 2022 20:00:00 GMT-0700 (Mountain Standard Time),DallasMavericks_at_PortlandTrailBlazers_2022-01-26,0022100732,401360551,dallas-mavericks-portland-trail-blazers-2022012622
Thu Jan 27 2022 17:30:00 GMT-0700 (Mountain Standard Time),LosAngelesLakers_at_Philadelphia76ers_2022-01-27,0022100733,401360552,los-angeles-lakers-philadelphia-76ers-2022012720
Thu Jan 27 2022 20:00:00 GMT-0700 (Mountain Standard Time),MinnesotaTimberwolves_at_GoldenStateWarriors_2022-01-27,0022100734,401360553,minnesota-timberwolves-golden-state-warriors-2022012709
Fri Jan 28 2022 17:00:00 GMT-0700 (Mountain Standard Time),LosAngelesLakers_at_CharlotteHornets_2022-01-28,0022100735,401360554,los-angeles-lakers-charlotte-hornets-2022012830
Fri Jan 28 2022 17:00:00 GMT-0700 (Mountain Standard Time),DetroitPistons_at_OrlandoMagic_2022-01-28,0022100736,401360555,detroit-pistons-orlando-magic-2022012819
Fri Jan 28 2022 17:30:00 GMT-0700 (Mountain Standard Time),BostonCeltics_at_AtlantaHawks_2022-01-28,0022100737,401360556,boston-celtics-atlanta-hawks-2022012801
Fri Jan 28 2022 18:00:00 GMT-0700 (Mountain Standard Time),LosAngelesClippers_at_MiamiHeat_2022-01-28,0022100738,401360557,los-angeles-clippers-miami-heat-2022012814
Fri Jan 28 2022 18:00:00 GMT-0700 (Mountain Standard Time),PortlandTrailBlazers_at_HoustonRockets_2022-01-28,0022100739,401360558,portland-trail-blazers-houston-rockets-2022012810
Fri Jan 28 2022 18:00:00 GMT-0700 (Mountain Standard Time),UtahJazz_at_MemphisGrizzlies_2022-01-28,0022100740,401360559,utah-jazz-memphis-grizzlies-2022012829
Fri Jan 28 2022 18:00:00 GMT-0700 (Mountain Standard Time),IndianaPacers_at_OklahomaCityThunder_2022-01-28,0022100741,401360560,indiana-pacers-oklahoma-city-thunder-2022012825
Fri Jan 28 2022 18:30:00 GMT-0700 (Mountain Standard Time),ChicagoBulls_at_SanAntonioSpurs_2022-01-28,0022100742,401360561,chicago-bulls-san-antonio-spurs-2022012824
Fri Jan 28 2022 19:00:00 GMT-0700 (Mountain Standard Time),MinnesotaTimberwolves_at_PhoenixSuns_2022-01-28,0022100743,401360562,minnesota-timberwolves-phoenix-suns-2022012821
Fri Jan 28 2022 20:00:00 GMT-0700 (Mountain Standard Time),NewYorkKnicks_at_MilwaukeeBucks_2022-01-28,0022100744,401360563,new-york-knicks-milwaukee-bucks-2022012815
Sat Jan 29 2022 16:00:00 GMT-0700 (Mountain Standard Time),BostonCeltics_at_NewOrleansPelicans_2022-01-29,0022100745,401360564,boston-celtics-new-orleans-pelicans-2022012903
Sat Jan 29 2022 17:00:00 GMT-0700 (Mountain Standard Time),IndianaPacers_at_DallasMavericks_2022-01-29,0022100746,401360565,indiana-pacers-dallas-mavericks-2022012906
Sat Jan 29 2022 17:30:00 GMT-0700 (Mountain Standard Time),SacramentoKings_at_Philadelphia76ers_2022-01-29,0022100747,401360566,sacramento-kings-philadelphia-76ers-2022012920
Sat Jan 29 2022 18:00:00 GMT-0700 (Mountain Standard Time),TorontoRaptors_at_MiamiHeat_2022-01-29,0022100748,401360567,toronto-raptors-miami-heat-2022012914
Sat Jan 29 2022 18:00:00 GMT-0700 (Mountain Standard Time),WashingtonWizards_at_MemphisGrizzlies_2022-01-29,0022100749,401360568,washington-wizards-memphis-grizzlies-2022012929
Sat Jan 29 2022 18:30:00 GMT-0700 (Mountain Standard Time),BrooklynNets_at_GoldenStateWarriors_2022-01-29,0022100750,401360569,brooklyn-nets-golden-state-warriors-2022012909
Sun Jan 30 2022 11:00:00 GMT-0700 (Mountain Standard Time),LosAngelesLakers_at_AtlantaHawks_2022-01-30,0022100751,401360570,los-angeles-lakers-atlanta-hawks-2022013001
Sun Jan 30 2022 11:00:00 GMT-0700 (Mountain Standard Time),LosAngelesClippers_at_CharlotteHornets_2022-01-30,0022100752,401360571,los-angeles-clippers-charlotte-hornets-2022013030
Sun Jan 30 2022 13:30:00 GMT-0700 (Mountain Standard Time),PortlandTrailBlazers_at_ChicagoBulls_2022-01-30,0022100753,401360572,portland-trail-blazers-chicago-bulls-2022013004
Sun Jan 30 2022 16:00:00 GMT-0700 (Mountain Standard Time),ClevelandCavaliers_at_DetroitPistons_2022-01-30,0022100754,401360573,cleveland-cavaliers-detroit-pistons-2022013008
Sun Jan 30 2022 17:00:00 GMT-0700 (Mountain Standard Time),DallasMavericks_at_OrlandoMagic_2022-01-30,0022100755,401360574,dallas-mavericks-orlando-magic-2022013019
Sun Jan 30 2022 17:00:00 GMT-0700 (Mountain Standard Time),DenverNuggets_at_MilwaukeeBucks_2022-01-30,0022100756,401360575,denver-nuggets-milwaukee-bucks-2022013015
Sun Jan 30 2022 18:00:00 GMT-0700 (Mountain Standard Time),UtahJazz_at_MinnesotaTimberwolves_2022-01-30,0022100757,401360576,utah-jazz-minnesota-timberwolves-2022013016
Sun Jan 30 2022 18:00:00 GMT-0700 (Mountain Standard Time),SanAntonioSpurs_at_PhoenixSuns_2022-01-30,0022100758,401360577,san-antonio-spurs-phoenix-suns-2022013021
Mon Jan 31 2022 17:00:00 GMT-0700 (Mountain Standard Time),NewOrleansPelicans_at_ClevelandCavaliers_2022-01-31,0022100759,401360578,new-orleans-pelicans-cleveland-cavaliers-2022013105
Mon Jan 31 2022 17:00:00 GMT-0700 (Mountain Standard Time),LosAngelesClippers_at_IndianaPacers_2022-01-31,0022100760,401360579,los-angeles-clippers-indiana-pacers-2022013111
Mon Jan 31 2022 17:00:00 GMT-0700 (Mountain Standard Time),MemphisGrizzlies_at_Philadelphia76ers_2022-01-31,0022100761,401360580,memphis-grizzlies-philadelphia-76ers-2022013120
Mon Jan 31 2022 17:30:00 GMT-0700 (Mountain Standard Time),MiamiHeat_at_BostonCeltics_2022-01-31,0022100762,401360581,miami-heat-boston-celtics-2022013102
Mon Jan 31 2022 17:30:00 GMT-0700 (Mountain Standard Time),SacramentoKings_at_NewYorkKnicks_2022-01-31,0022100763,401360582,sacramento-kings-new-york-knicks-2022013118
Mon Jan 31 2022 18:00:00 GMT-0700 (Mountain Standard Time),GoldenStateWarriors_at_HoustonRockets_2022-01-31,0022100764,401360583,golden-state-warriors-houston-rockets-2022013110
Mon Jan 31 2022 18:00:00 GMT-0700 (Mountain Standard Time),PortlandTrailBlazers_at_OklahomaCityThunder_2022-01-31,0022100765,401360584,portland-trail-blazers-oklahoma-city-thunder-2022013125
Tue Feb 01 2022 17:00:00 GMT-0700 (Mountain Standard Time),NewOrleansPelicans_at_DetroitPistons_2022-02-01,0022100766,401360585,new-orleans-pelicans-detroit-pistons-2022020108
Tue Feb 01 2022 17:30:00 GMT-0700 (Mountain Standard Time),TorontoRaptors_at_AtlantaHawks_2022-02-01,0022100767,401360586,toronto-raptors-atlanta-hawks-2022020101
Tue Feb 01 2022 17:30:00 GMT-0700 (Mountain Standard Time),WashingtonWizards_at_MilwaukeeBucks_2022-02-01,0022100768,401360587,washington-wizards-milwaukee-bucks-2022020115
Tue Feb 01 2022 18:00:00 GMT-0700 (Mountain Standard Time),OrlandoMagic_at_ChicagoBulls_2022-02-01,0022100769,401360588,orlando-magic-chicago-bulls-2022020104
Tue Feb 01 2022 18:00:00 GMT-0700 (Mountain Standard Time),DenverNuggets_at_MinnesotaTimberwolves_2022-02-01,0022100770,401360589,denver-nuggets-minnesota-timberwolves-2022020116
Tue Feb 01 2022 18:30:00 GMT-0700 (Mountain Standard Time),GoldenStateWarriors_at_SanAntonioSpurs_2022-02-01,0022100771,401360590,golden-state-warriors-san-antonio-spurs-2022020124
